poi_id,name,lat,lon,poi_category,amenity,tourism,historic,leisure,geometry
5244801832,Emine Sultan Hotel,41.003388,28.976014,tourism:hotel,,hotel,,,POINT (28.976014 41.003388)
5244801839,Sarnıç Hotel,41.004032,28.975442,tourism:hotel,,hotel,,,POINT (28.975442 41.004032)
5244801841,Marmara Üniversitesi Rektörlüğü,41.00457,28.974252,amenity:university,university,,,,POINT (28.974252 41.00457)
5244801842,Marmara Üniversitesi - Orta Doğu ve İslam Ülkeleri Araştırmaları Enstitüsü,41.005071,28.974655,amenity:college,college,,,,POINT (28.974655 41.005071)
5244801843,Marmara Üniversitesi Cumhuriyet Müzesi ve Sanat Galerisi,41.005186,28.974389,tourism:museum,,museum,,,POINT (28.974389 41.005186)
5244801844,İstanbul Cumhuriyet Eğitim Müzesi,41.00496,28.973933,tourism:museum,,museum,,,POINT (28.973933 41.00496)
5244801845,Sultanahmet Mesleki ve Teknik Anadolu Lisesi,41.004732,28.973157,amenity:school,school,,,,POINT (28.973157 41.004732)
5244801846,Myterrace Cafe & Restaurant,41.00485,28.973035,amenity:restaurant,restaurant,,,,POINT (28.973035 41.00485)
5244801847,Sultan Palace Hotel,41.00534,28.971939,tourism:hotel,,hotel,,,POINT (28.971939 41.00534)
5244801848,Four Doors Hotel Istanbul,41.005453,28.97179,tourism:hotel,,hotel,,,POINT (28.97179 41.005453)
5244801849,Art City Hotel,41.005542,28.971732,tourism:hotel,,hotel,,,POINT (28.971732 41.005542)
5244801850,Ala House Apart Hotel,41.005673,28.970553,tourism:motel,,motel,,,POINT (28.970553 41.005673)
5244801852,Huxley Hotel Old City,41.005346,28.970417,tourism:hotel,,hotel,,,POINT (28.970417 41.005346)
5244801857,Kadırga Mesleki ve Teknik Anadolu Lisesi,41.004665,28.969745,amenity:school,school,,,,POINT (28.969745 41.004665)
5244801858,Sıltans Hotel,41.004126,28.969167,tourism:hotel,,hotel,,,POINT (28.969167 41.004126)
5244801871,Dom Hotel,41.004794,28.97304,tourism:hotel,,hotel,,,POINT (28.97304 41.004794)
5244801872,Arena Hotel,41.00445,28.972796,tourism:hotel,,hotel,,,POINT (28.972796 41.00445)
5244801873,Dara Otel,41.004534,28.972833,tourism:hotel,,hotel,,,POINT (28.972833 41.004534)
5244801875,Aleph Hotel,41.004257,28.972247,tourism:hotel,,hotel,,,POINT (28.972247 41.004257)
5244801876,Sultanahmet Çeşme Hotel,41.004284,28.972584,tourism:hotel,,hotel,,,POINT (28.972584 41.004284)
5244801877,Garden 1897 Restaurant,41.004117,28.972529,amenity:restaurant,restaurant,,,,POINT (28.972529 41.004117)
5244801878,Ayasofya Hotel,41.004172,28.972785,tourism:hotel,,hotel,,,POINT (28.972785 41.004172)
5244801879,Sultan Ahmet Sweit,41.004064,28.97297,tourism:motel,,motel,,,POINT (28.97297 41.004064)
5244801880,Garden House Hotel,41.004,28.972558,tourism:hotel,,hotel,,,POINT (28.972558 41.004)
5244801881,Rose Garden Suites,41.00401,28.972704,tourism:hotel,,hotel,,,POINT (28.972704 41.00401)
5244801882,Sokullu Paşa Hotel,41.003858,28.972528,tourism:hotel,,hotel,,,POINT (28.972528 41.003858)
5244801883,Bachos Hotel,41.00391,28.972714,tourism:hotel,,hotel,,,POINT (28.972714 41.00391)
5244801884,Ancient Town Hotel,41.003817,28.972727,tourism:motel,,motel,,,POINT (28.972727 41.003817)
5244801885,Serenity Hotel,41.003804,28.972928,tourism:hotel,,hotel,,,POINT (28.972928 41.003804)
5244801887,Alice Ottoman Palace,41.00375,28.973131,tourism:hotel,,hotel,,,POINT (28.973131 41.00375)
5244801888,Warung Ibu Deden Restaurant,41.003725,28.97423,amenity:restaurant,restaurant,,,,POINT (28.97423 41.003725)
5244801889,Sultanahmet Otopark,41.004033,28.974471,amenity:parking,parking,,,,POINT (28.974471 41.004033)
5244801890,Havuzbaşı,41.004336,28.974708,amenity:cafe,cafe,,,,POINT (28.974708 41.004336)
5244801896,Turkish Street Cafe,41.003449,28.974962,amenity:cafe,cafe,,,,POINT (28.974962 41.003449)
5244801897,Aren Suites,41.003352,28.975342,tourism:motel,,motel,,,POINT (28.975342 41.003352)
5244801898,Peteks Hotel,41.003277,28.975201,tourism:hotel,,hotel,,,POINT (28.975201 41.003277)
5244801899,Dos Hermanos Hotel,41.003229,28.975246,tourism:motel,,motel,,,POINT (28.975246 41.003229)
5244801900,Belli Resturant,41.002862,28.975288,amenity:restaurant,restaurant,,,,POINT (28.975288 41.002862)
5244801901,Artefes Hotel,41.002892,28.975004,tourism:hotel,,hotel,,,POINT (28.975004 41.002892)
5244801902,Marbella Cafe ve Restaurant,41.002698,28.974202,amenity:restaurant,restaurant,,,,POINT (28.974202 41.002698)
5244801903,Mari Time Hotel,41.00281,28.974552,tourism:hotel,,hotel,,,POINT (28.974552 41.00281)
5244801904,Seatanbul Apart,41.002669,28.97479,tourism:motel,,motel,,,POINT (28.97479 41.002669)
5244801905,Bucoleon Palace Hotel,41.002671,28.974583,tourism:hotel,,hotel,,,POINT (28.974583 41.002671)
5244801906,Cheers Lighthouse,41.002692,28.974302,tourism:hotel,,hotel,,,POINT (28.974302 41.002692)
5244801907,Deniz Houses Hotel,41.002712,28.974092,tourism:hotel,,hotel,,,POINT (28.974092 41.002712)
5244801909,Arven Boutique Hotel,41.002686,28.974417,tourism:motel,,motel,,,POINT (28.974417 41.002686)
5244801910,Albatros,41.003035,28.97431,tourism:hotel,,hotel,,,POINT (28.97431 41.003035)
5244801912,Ekim Apart,41.003028,28.974125,tourism:motel,,motel,,,POINT (28.974125 41.003028)
5244801913,Sultans Royal Hotel,41.003035,28.974687,tourism:hotel,,hotel,,,POINT (28.974687 41.003035)
5244801914,Asmalı hotel,41.003165,28.974666,tourism:hotel,,hotel,,,POINT (28.974666 41.003165)
5244801916,Blue Mosque Apart,41.003016,28.97502,tourism:motel,,motel,,,POINT (28.97502 41.003016)
5244801918,Karina Fish House,41.002986,28.975268,amenity:restaurant,restaurant,,,,POINT (28.975268 41.002986)
5244801919,Altonita Marmara Cafe,41.003143,28.975018,amenity:cafe,cafe,,,,POINT (28.975018 41.003143)
5244801965,Merot Suites,41.003194,28.970941,tourism:motel,,motel,,,POINT (28.970941 41.003194)
5244801968,Walton Hotel,41.003391,28.969904,tourism:hotel,,hotel,,,POINT (28.969904 41.003391)
5244801969,Saruhan Hotel,41.003319,28.969615,tourism:hotel,,hotel,,,POINT (28.969615 41.003319)
5244801970,Turkuaz Hotel,41.003274,28.969321,tourism:hotel,,hotel,,,POINT (28.969321 41.003274)
5244801971,Dualis Otel,41.003723,28.96984,tourism:hotel,,hotel,,,POINT (28.96984 41.003723)
5244801972,The Corner Cafe,41.003699,28.969698,amenity:cafe,cafe,,,,POINT (28.969698 41.003699)
5244801973,Mevlana Kebap Salonu,41.003683,28.969376,amenity:restaurant,restaurant,,,,POINT (28.969376 41.003683)
5244801974,Osman Aga Houses,41.003919,28.969498,tourism:motel,,motel,,,POINT (28.969498 41.003919)
5244801975,Three Floor Apartments,41.00409,28.969308,tourism:motel,,motel,,,POINT (28.969308 41.00409)
5244801976,Cafe La Galera,41.004164,28.969241,amenity:cafe,cafe,,,,POINT (28.969241 41.004164)
5244801977,Holiday Time Hotel,41.003243,28.973152,tourism:hotel,,hotel,,,POINT (28.973152 41.003243)
5244801978,Pasha Hotel,41.003207,28.973598,tourism:hotel,,hotel,,,POINT (28.973598 41.003207)
5244801979,Siesta Hotel,41.002621,28.973229,tourism:hotel,,hotel,,,POINT (28.973229 41.002621)
5244801981,Harmony Hotel İstanbul,41.002678,28.973603,tourism:hotel,,hotel,,,POINT (28.973603 41.002678)
5244801982,Nova Roma Hotel,41.002631,28.973814,tourism:hotel,,hotel,,,POINT (28.973814 41.002631)
5244801983,Walnut Shell Hotel,41.002752,28.973648,tourism:hotel,,hotel,,,POINT (28.973648 41.002752)
5244801984,Sefa Hotel,41.002962,28.973646,tourism:hotel,,hotel,,,POINT (28.973646 41.002962)
5244801985,Hotel Amira Istanbul,41.003064,28.973953,tourism:hotel,,hotel,,,POINT (28.973953 41.003064)
5244801986,Ribad Hotel,41.003328,28.973777,tourism:hotel,,hotel,,,POINT (28.973777 41.003328)
5244801987,Hotel Coliseum Istanbul,41.003595,28.974078,tourism:hotel,,hotel,,,POINT (28.974078 41.003595)
5244801988,Erguvan Hotel,41.003464,28.973801,tourism:hotel,,hotel,,,POINT (28.973801 41.003464)
5244801990,Mitara Cafe,41.003625,28.973305,amenity:restaurant,restaurant,,,,POINT (28.973305 41.003625)
5244801991,Donat Turizm,41.003616,28.973562,amenity:car_rental,car_rental,,,,POINT (28.973562 41.003616)
5244801992,Family Istanbul,41.003508,28.973332,tourism:hotel,,hotel,,,POINT (28.973332 41.003508)
5244801993,Alice,41.003624,28.972819,amenity:restaurant,restaurant,,,,POINT (28.972819 41.003624)
5244801995,Açık Otopark,41.00354,28.973,amenity:parking,parking,,,,POINT (28.973 41.00354)
5244801996,Yakamoz Büfe ve Tekel,41.003641,28.972492,amenity:pub,pub,,,,POINT (28.972492 41.003641)
5244801997,Mete Apartments,41.003459,28.972377,tourism:guest_house,,guest_house,,,POINT (28.972377 41.003459)
5244801998,Ziya Baba Slow Food,41.003675,28.97199,amenity:restaurant,restaurant,,,,POINT (28.97199 41.003675)
5244801999,Reggae BR Shot and Food,41.003813,28.971912,amenity:restaurant,restaurant,,,,POINT (28.971912 41.003813)
5244802002,Magnificent Hotel,41.003769,28.971647,tourism:motel,,motel,,,POINT (28.971647 41.003769)
5244802004,Ast Group Hotel,41.004122,28.971578,tourism:motel,,motel,,,POINT (28.971578 41.004122)
5244802005,Ezgi restaurant,41.00421,28.971572,amenity:restaurant,restaurant,,,,POINT (28.971572 41.00421)
5244802006,Ayasofya Liman Restorant,41.004343,28.971454,amenity:restaurant,restaurant,,,,POINT (28.971454 41.004343)
5244802008,Kadırga Resturant,41.004519,28.971446,amenity:restaurant,restaurant,,,,POINT (28.971446 41.004519)
5244802009,Santa Sophia Apart,41.004526,28.971231,tourism:motel,,motel,,,POINT (28.971231 41.004526)
5244802012,Arch Bistro,41.004636,28.971313,amenity:cafe,cafe,,,,POINT (28.971313 41.004636)
5244802014,Sofya Kebab House,41.004725,28.970972,amenity:restaurant,restaurant,,,,POINT (28.970972 41.004725)
5244802017,Çiğköfteci Sırrı Usta,41.004887,28.97094,amenity:fast_food,fast_food,,,,POINT (28.97094 41.004887)
5244802020,Kadırga Çay Evi,41.005031,28.970506,amenity:cafe,cafe,,,,POINT (28.970506 41.005031)
5244802722,Ercan Inn Hotel,41.004979,28.970345,tourism:motel,,motel,,,POINT (28.970345 41.004979)
5244802723,Sultanahmet Suites,41.004994,28.970192,tourism:hotel,,hotel,,,POINT (28.970192 41.004994)
5244803021,GLK Premier Sea Mansion,41.002955,28.975978,tourism:motel,,motel,,,POINT (28.975978 41.002955)
5244803022,Ekim Apartments,41.003034,28.976291,tourism:motel,,motel,,,POINT (28.976291 41.003034)
5244803023,Sur Hotel,41.002924,28.976291,tourism:hotel,,hotel,,,POINT (28.976291 41.002924)
5244803024,Antique Hotel İstanbul,41.003134,28.975524,tourism:hotel,,hotel,,,POINT (28.975524 41.003134)
5244803027,Hotel Buhara Family,41.003387,28.975537,tourism:hotel,,hotel,,,POINT (28.975537 41.003387)
5244803030,Istanbul Holiday Hotel,41.003773,28.975251,tourism:hotel,,hotel,,,POINT (28.975251 41.003773)
5244803032,Abella Hotel,41.00353,28.975354,tourism:hotel,,hotel,,,POINT (28.975354 41.00353)
5244803033,Şafak Pub,41.00367,28.974898,amenity:pub,pub,,,,POINT (28.974898 41.00367)
5244803034,Şafak Restaurant,41.003649,28.974875,amenity:restaurant,restaurant,,,,POINT (28.974875 41.003649)
5244803035,Hippodrome Restaurant,41.00339,28.974778,amenity:restaurant,restaurant,,,,POINT (28.974778 41.00339)
5244803036,Sultan Mehmed Hotel,41.003338,28.974639,tourism:hotel,,hotel,,,POINT (28.974639 41.003338)
5244803037,Akbank,41.003256,28.974368,amenity:bank,bank,,,,POINT (28.974368 41.003256)
5244803038,Mosaic Terrace Restaurant,41.00345,28.974331,amenity:restaurant,restaurant,,,,POINT (28.974331 41.00345)
5244803039,Eresin Crown Hotel,41.003596,28.974725,tourism:hotel,,hotel,,,POINT (28.974725 41.003596)
5244803040,Chungiwa,41.003413,28.97421,amenity:restaurant,restaurant,,,,POINT (28.97421 41.003413)
5244803041,Hotel Rose Bouquets,41.003388,28.973805,tourism:hotel,,hotel,,,POINT (28.973805 41.003388)
5244803043,Şirvan Şark Sofrası,41.002906,28.973413,amenity:restaurant,restaurant,,,,POINT (28.973413 41.002906)
5244803046,Unnamed POI,41.003133,28.972614,amenity:restaurant,restaurant,,,,POINT (28.972614 41.003133)
5244803047,Elite Hotel,41.003203,28.972245,tourism:motel,,motel,,,POINT (28.972245 41.003203)
5244803048,Tarihi Çesme Restaurant,41.003512,28.972228,amenity:restaurant,restaurant,,,,POINT (28.972228 41.003512)
5244803049,Adasultan Hotel,41.00345,28.972356,tourism:hotel,,hotel,,,POINT (28.972356 41.00345)
5244803050,Altin Cafe ve Restaurant,41.003249,28.97211,amenity:restaurant,restaurant,,,,POINT (28.97211 41.003249)
5244803051,Antik Konak Otel,41.003354,28.972301,tourism:hotel,,hotel,,,POINT (28.972301 41.003354)
5244803052,Kosk Cafe,41.003312,28.972137,amenity:cafe,cafe,,,,POINT (28.972137 41.003312)
5244803053,Mehmet Efendi Çeşmesi,41.00318,28.97208,tourism:attraction,,attraction,,,POINT (28.97208 41.00318)
5244803055,Hüseyin Ağa Türbesi,41.002902,28.972368,amenity:grave_yard,grave_yard,,,,POINT (28.972368 41.002902)
5244803057,Mataracı Konak,41.003245,28.971667,tourism:motel,,motel,,,POINT (28.971667 41.003245)
5244803058,Pera Sultan House,41.003344,28.971457,tourism:hotel,,hotel,,,POINT (28.971457 41.003344)
5244803059,Yacht House,41.003202,28.971414,tourism:hotel,,hotel,,,POINT (28.971414 41.003202)
5244805705,Öz Karadeniz,41.010735,28.972419,amenity:restaurant,restaurant,,,,POINT (28.972419 41.010735)
5244805709,Büyük Reşitpaşa Ortaokulu,41.011204,28.97219,amenity:school,school,,,,POINT (28.97219 41.011204)
5244805710,Çeşme Döner Büfe,41.011494,28.972058,amenity:restaurant,restaurant,,,,POINT (28.972058 41.011494)
5244805719,Hacı Ali Usta,41.010644,28.972756,amenity:restaurant,restaurant,,,,POINT (28.972756 41.010644)
5244805834,Arda Büfe,41.011368,28.972726,amenity:fast_food,fast_food,,,,POINT (28.972726 41.011368)
5244805845,Ottoman Hotel Cagaloglu,41.011183,28.973125,tourism:hotel,,hotel,,,POINT (28.973125 41.011183)
5244805872,Remzi Kitabevi,41.010799,28.97312,amenity:library,library,,,,POINT (28.97312 41.010799)
5244805873,Ottoman Aydinlar Hotel,41.0108,28.973213,tourism:hotel,,hotel,,,POINT (28.973213 41.0108)
5244805876,Pera Spa,41.010597,28.973182,tourism:attraction,,attraction,,,POINT (28.973182 41.010597)
5244805878,Çarşı Muhallebicisi,41.010625,28.973391,amenity:fast_food,fast_food,,,,POINT (28.973391 41.010625)
5244805880,TAHTA KAŞIK RESTAURANT,41.010752,28.973661,amenity:restaurant,restaurant,,,,POINT (28.973661 41.010752)
5244805883,Yörem Et ve İskender Salonu,41.010738,28.973781,amenity:restaurant,restaurant,,,,POINT (28.973781 41.010738)
5244805884,Yurtiçi Kargo,41.010787,28.973852,amenity:post_office,post_office,,,,POINT (28.973852 41.010787)
5244805889,Cemiyet Lokali,41.011038,28.974393,amenity:restaurant,restaurant,,,,POINT (28.974393 41.011038)
5244805890,Bizim Gazete,41.010987,28.974491,amenity:social_facility,social_facility,,,,POINT (28.974491 41.010987)
5244806511,Meshur Üsküp Köftecisi,41.009042,28.968745,amenity:restaurant,restaurant,,,,POINT (28.968745 41.009042)
5244806725,Yücel Büfe,41.009696,28.969333,amenity:fast_food,fast_food,,,,POINT (28.969333 41.009696)
5244806729,Ciğerci Basri,41.009596,28.96948,amenity:fast_food,fast_food,,,,POINT (28.96948 41.009596)
5244806732,Kardeşler Köftecisi,41.00933,28.969465,amenity:restaurant,restaurant,,,,POINT (28.969465 41.00933)
5244806741,Fehmi Soydan Çay Ocağı,41.009416,28.969649,amenity:cafe,cafe,,,,POINT (28.969649 41.009416)
5244806746,Kebapçı Şahin Usta,41.009526,28.969959,amenity:restaurant,restaurant,,,,POINT (28.969959 41.009526)
5244806747,Cafe Mola,41.00897,28.970391,amenity:cafe,cafe,,,,POINT (28.970391 41.00897)
5244806749,Karadeniz Pide Salonu,41.009157,28.970472,amenity:restaurant,restaurant,,,,POINT (28.970472 41.009157)
5244806751,Kasap Kebap,41.00939,28.970438,amenity:restaurant,restaurant,,,,POINT (28.970438 41.00939)
5244806752,EHLI KEBAP,41.009447,28.970314,amenity:restaurant,restaurant,,,,POINT (28.970314 41.009447)
5244806753,Utku Eczanesi,41.009476,28.970174,amenity:pharmacy,pharmacy,,,,POINT (28.970174 41.009476)
5244806763,Şehmuz Kebap Salonu,41.008907,28.969727,amenity:restaurant,restaurant,,,,POINT (28.969727 41.008907)
5244806770,Çemberlitaş Aksoy Dönercisi,41.008682,28.969528,amenity:restaurant,restaurant,,,,POINT (28.969528 41.008682)
5244806777,Elit Büfe,41.008586,28.971568,amenity:fast_food,fast_food,,,,POINT (28.971568 41.008586)
5244806778,Makarna Sarayı,41.008685,28.971494,amenity:restaurant,restaurant,,,,POINT (28.971494 41.008685)
5244806780,Çemberlitaş Köftecisi,41.008894,28.971405,amenity:restaurant,restaurant,,,,POINT (28.971405 41.008894)
5244806783,Dehliz Restaurant,41.009241,28.971288,amenity:restaurant,restaurant,,,,POINT (28.971288 41.009241)
5244806784,KOSEM,41.009369,28.971288,amenity:restaurant,restaurant,,,,POINT (28.971288 41.009369)
5244806785,Mescgur Sariyer Börekçisi,41.009412,28.971269,amenity:restaurant,restaurant,,,,POINT (28.971269 41.009412)
5244806787,Bursa Gül Lokantası,41.009529,28.971238,amenity:restaurant,restaurant,,,,POINT (28.971238 41.009529)
5244806791,Aslan,41.009813,28.971292,amenity:restaurant,restaurant,,,,POINT (28.971292 41.009813)
5244806799,Vault karakoy,41.00981,28.971658,tourism:hotel,,hotel,,,POINT (28.971658 41.00981)
5244806804,Gül Tantik,41.009782,28.972084,amenity:restaurant,restaurant,,,,POINT (28.972084 41.009782)
5244806814,Küflü Otopark,41.009974,28.973289,amenity:parking,parking,,,,POINT (28.973289 41.009974)
5244806817,Fer Hotel,41.00987,28.972977,tourism:hotel,,hotel,,,POINT (28.972977 41.00987)
5244806819,Otantik Karaca Kardelen,41.009496,28.972592,amenity:restaurant,restaurant,,,,POINT (28.972592 41.009496)
5244806820,Sipahi Hotel,41.009236,28.972443,tourism:hotel,,hotel,,,POINT (28.972443 41.009236)
5244807390,ALB Döviz,41.009594,28.971268,amenity:bureau_de_change,bureau_de_change,,,,POINT (28.971268 41.009594)
5244807392,Ottoman et Mangal,41.009682,28.97015,amenity:restaurant,restaurant,,,,POINT (28.97015 41.009682)
5244807393,Tarihi Sofçuhan Muhallebicisi,41.0098,28.969963,amenity:restaurant,restaurant,,,,POINT (28.969963 41.0098)
5244807394,Sütiş Special,41.009954,28.970053,amenity:restaurant,restaurant,,,,POINT (28.970053 41.009954)
5244807396,Yıldız Döviz,41.010236,28.969889,amenity:bureau_de_change,bureau_de_change,,,,POINT (28.969889 41.010236)
5244807402,Vejetaryen Mutfak,41.010775,28.97039,amenity:restaurant,restaurant,,,,POINT (28.97039 41.010775)
5244807403,Tarihi Subaşı Lokantası,41.010621,28.969966,amenity:restaurant,restaurant,,,,POINT (28.969966 41.010621)
5244807405,Dönerci Şahin Usta,41.010689,28.97001,amenity:restaurant,restaurant,,,,POINT (28.97001 41.010689)
5244807407,İğneci Hacı Hasanağa Çuhacı Han Mescidi,41.010839,28.969945,amenity:place_of_worship,place_of_worship,,,,POINT (28.969945 41.010839)
5244807410,Kuveyt Türk,41.011188,28.969749,amenity:bank,bank,,,,POINT (28.969749 41.011188)
5244807412,Denizbank,41.011386,28.970264,amenity:atm,atm,,,,POINT (28.970264 41.011386)
5244807414,Akbank,41.0115,28.970375,amenity:atm,atm,,,,POINT (28.970375 41.0115)
5244807621,Nuruosmaniye Köftecisi,41.009104,28.972615,amenity:restaurant,restaurant,,,,POINT (28.972615 41.009104)
5244807622,Türk Ocağı İstanbul Şubesi,41.008763,28.972495,amenity:cafe,cafe,,,,POINT (28.972495 41.008763)
5244807623,Türkiye Gazeteciler Cemiyeti Basın Müzesi,41.008562,28.972216,tourism:museum,,museum,,,POINT (28.972216 41.008562)
5244807625,Cağaloğlu Anadolu Lisesi,41.009106,28.973458,amenity:school,school,,,,POINT (28.973458 41.009106)
5244807628,Garanti Bankası,41.009782,28.973753,amenity:bank,bank,,,,POINT (28.973753 41.009782)
5244807630,Bilge Eczanesi,41.010171,28.97371,amenity:pharmacy,pharmacy,,,,POINT (28.97371 41.010171)
5244807631,Garanti Bankası,41.010177,28.973896,amenity:bank,bank,,,,POINT (28.973896 41.010177)
5244807633,Vakıfbank,41.010363,28.973712,amenity:bank,bank,,,,POINT (28.973712 41.010363)
5244807635,Akbank,41.01034,28.973204,amenity:bank,bank,,,,POINT (28.973204 41.01034)
5244807636,Hakkı Zade,41.010309,28.97295,amenity:cafe,cafe,,,,POINT (28.97295 41.010309)
5244807637,TEB,41.01031,28.972886,amenity:atm,atm,,,,POINT (28.972886 41.01031)
5244807638,TEB,41.010312,28.972848,amenity:bank,bank,,,,POINT (28.972848 41.010312)
5244807839,Karacadağ Sofrası,41.005087,28.964575,amenity:restaurant,restaurant,,,,POINT (28.964575 41.005087)
5244807840,Hotel Grand Mark,41.005091,28.964495,tourism:hotel,,hotel,,,POINT (28.964495 41.005091)
5244807841,Eczane Reyhan,41.005004,28.964902,amenity:pharmacy,pharmacy,,,,POINT (28.964902 41.005004)
5244807842,Skalion,41.005022,28.964725,tourism:hotel,,hotel,,,POINT (28.964725 41.005022)
5244807843,Kaçkar Saray Büfe,41.004974,28.965028,amenity:restaurant,restaurant,,,,POINT (28.965028 41.004974)
5244807844,Adıyaman Çiğ Köftecisi,41.004878,28.965398,amenity:fast_food,fast_food,,,,POINT (28.965398 41.004878)
5244807845,Ciwan Hotel,41.004823,28.965626,tourism:hotel,,hotel,,,POINT (28.965626 41.004823)
5244807846,Loor Hotel,41.004806,28.96568,tourism:hotel,,hotel,,,POINT (28.96568 41.004806)
5244807847,Hira Lokantası,41.004832,28.965649,amenity:restaurant,restaurant,,,,POINT (28.965649 41.004832)
5244807854,Gedikpaşa Konağı,41.005556,28.966663,tourism:hotel,,hotel,,,POINT (28.966663 41.005556)
5244807857,Beyazit Han Suites,41.006494,28.967121,tourism:motel,,motel,,,POINT (28.967121 41.006494)
5244807863,Metin Han,41.007192,28.968658,tourism:motel,,motel,,,POINT (28.968658 41.007192)
5244807868,Aklar Kavafiye,41.007836,28.969096,amenity:library,library,,,,POINT (28.969096 41.007836)
5244807872,Karababa Türbesi,41.008301,28.969208,historic:tomb,,,tomb,,POINT (28.969208 41.008301)
5244807873,Şekerbank,41.008486,28.969327,amenity:bank,bank,,,,POINT (28.969327 41.008486)
5244807875,Ağaoğlu Döviz,41.0085,28.969081,amenity:bureau_de_change,bureau_de_change,,,,POINT (28.969081 41.0085)
5244807879,Garanti Bankası,41.008551,28.968733,amenity:bank,bank,,,,POINT (28.968733 41.008551)
5244807881,QNB,41.008567,28.968445,amenity:bank,bank,,,,POINT (28.968445 41.008567)
5244807882,Merzifonlu Kara Mustafa Paşa Medresesi,41.008669,28.967937,tourism:attraction,,attraction,,,POINT (28.967937 41.008669)
5244807883,Yahya Kemal Museum,41.008741,28.967614,tourism:museum,,museum,,,POINT (28.967614 41.008741)
5244807884,Göçmen Börekçisi,41.008698,28.967437,amenity:restaurant,restaurant,,,,POINT (28.967437 41.008698)
