u,v,length,geometry,highway,name,oneway,bridge,tunnel,access,u_elevation,v_elevation,elevation_gain,slope,abs_slope,is_too_short,is_steep_outlier,is_runner_friendly,clean_slope,clean_abs_slope
1064574680,1064574677,33.54337541816139,"LINESTRING (28.9413325 41.0335579, 28.9410158 41.0337421)",residential,Limoncu Hüseyin Sokağı,False,,,,53.72990417480469,57.09376525878906,3.363861083984375,0.1002839172280521,0.1002839172280521,False,False,True,0.1002839172280521,0.1002839172280521
1064574680,1064574664,41.89354836913737,"LINESTRING (28.9413325 41.0335579, 28.9410402 41.0332524)",residential,Ulubatlı Hasan Sokağı,False,,,,53.72990417480469,56.39774322509766,2.667839050292976,0.0636813818391748,0.0636813818391748,False,False,True,0.0636813818391748,0.0636813818391748
1064574680,1064574756,26.934414121955516,"LINESTRING (28.9413325 41.0335579, 28.9415305 41.0337486)",residential,Ulubatlı Hasan Sokağı,False,,,,53.72990417480469,51.45014953613281,-2.279754638671875,-0.0846409588992522,0.0846409588992522,False,False,True,-0.0846409588992522,0.0846409588992522
1064574683,1064574680,28.860690378797543,"LINESTRING (28.9416147 41.0334094, 28.9413325 41.0335579)",residential,Limoncu Hüseyin Sokağı,False,,,,50.63812637329102,53.72990417480469,3.0917778015136648,0.1071276452827003,0.1071276452827003,False,False,True,0.1071276452827003,0.1071276452827003
1064574683,1064574666,27.334817519244343,"LINESTRING (28.9416147 41.0334094, 28.9414962 41.0331804)",residential,Karagözcü Sokağı,False,,,,50.63812637329102,51.3975944519043,0.7594680786132741,0.0277839088583119,0.0277839088583119,False,False,True,0.0277839088583119,0.0277839088583119
1064574683,1064574758,27.844304555653896,"LINESTRING (28.9416147 41.0334094, 28.9417735 41.0336293)",residential,Karagözcü Sokağı,False,,,,50.63812637329102,50.48585510253906,-0.1522712707519602,-0.0054686684829067,0.0054686684829067,False,False,True,-0.0054686684829067,0.0054686684829067
1064574689,1102850426,38.31682885559855,"LINESTRING (28.9417867 41.0325662, 28.9415636 41.0322655)",tertiary,Paşa Hamamı Caddesi,False,,,,38.20749282836914,37.0462646484375,-1.1612281799316406,-0.0303059573198989,0.0303059573198989,False,False,False,-0.0303059573198989,0.0303059573198989
1064574689,1064574697,50.33162580174272,"LINESTRING (28.9417867 41.0325662, 28.9416015 41.0326496, 28.9414933 41.0327752, 28.9413434 41.032858)","['residential', 'steps']",Merdivenli Kahve Sokağı,False,,,,38.20749282836914,52.12785339355469,13.920360565185549,0.2765728375240276,0.2765728375240276,False,True,True,0.2765728375240276,0.2765728375240276
1064574689,1064574732,101.49017395337503,"LINESTRING (28.9417867 41.0325662, 28.9420367 41.0328804, 28.9421132 41.0330277, 28.9422773 41.0333955)",tertiary,Paşa Hamamı Caddesi,False,,,,38.20749282836914,43.79222106933594,5.584728240966797,0.0550272802126878,0.0550272802126878,False,False,False,0.0550272802126878,0.0550272802126878
1064574697,1064574776,9.087794927469078,"LINESTRING (28.9413434 41.032858, 28.9412939 41.0327853)",residential,Karagözcü Sokağı,False,,,,52.12785339355469,52.11934280395508,-0.0085105895996093,-0.0009364856565903,0.0009364856565903,False,False,True,-0.0009364856565903,0.0009364856565903
1064574697,1064574655,17.883041236677123,"LINESTRING (28.9413434 41.032858, 28.9414203 41.033008)",residential,Karagözcü Sokağı,False,,,,52.12785339355469,51.94525909423828,-0.1825942993164062,-0.0102104724190824,0.0102104724190824,False,False,True,-0.0102104724190824,0.0102104724190824
1064574697,1064574689,50.33162580174272,"LINESTRING (28.9413434 41.032858, 28.9414933 41.0327752, 28.9416015 41.0326496, 28.9417867 41.0325662)","['residential', 'steps']",Merdivenli Kahve Sokağı,False,,,,52.12785339355469,38.20749282836914,-13.920360565185549,-0.2765728375240276,0.2765728375240276,False,True,True,-0.2765728375240276,0.2765728375240276
1064574698,1102850666,51.60517556893696,"LINESTRING (28.9441935 41.0290206, 28.9443717 41.0294648)",tertiary,Draman Cesmesi Sokağı,False,,,,39.78168106079102,37.68136215209961,-2.100318908691414,-0.0406997725622635,0.0406997725622635,False,False,False,-0.0406997725622635,0.0406997725622635
1064574698,1064222428,24.68048590934889,"LINESTRING (28.9441935 41.0290206, 28.9439299 41.0291192)",tertiary,Fethiye Caddesi,False,,,,39.78168106079102,43.16389465332031,3.3822135925292898,0.1370399920387352,0.1370399920387352,False,False,False,0.1370399920387352,0.1370399920387352
1064574698,1064222666,17.960985543269008,"LINESTRING (28.9441935 41.0290206, 28.9443841 41.028947)",tertiary,Fethiye Caddesi,False,,,,39.78168106079102,43.71955871582031,3.9378776550292898,0.2192461903353089,0.2192461903353089,False,False,False,0.2192461903353089,0.2192461903353089
1064574702,1102850457,37.756629053816816,"LINESTRING (28.9444115 41.0307842, 28.9447398 41.0310165)",tertiary,,False,,,,24.48334121704102,24.4892463684082,0.0059051513671803,0.0001564003862411,0.0001564003862411,False,False,False,0.0001564003862411,0.0001564003862411
1064574702,1064574449,10.865171475649127,"LINESTRING (28.9444115 41.0307842, 28.9443155 41.0307186)",tertiary,,False,,,,24.48334121704102,25.02764892578125,0.5443077087402308,0.0500965594477846,0.0500965594477846,False,False,False,0.0500965594477846,0.0500965594477846
1064574702,1102850664,57.49309143947936,"LINESTRING (28.9444115 41.0307842, 28.9447443 41.0305581, 28.9449241 41.030441)",residential,Zülüflü Sokağı,False,,,,24.48334121704102,30.79058456420898,6.307243347167962,0.1097043695033748,0.1097043695033748,False,False,True,0.1097043695033748,0.1097043695033748
1064574704,1064574706,21.73998763176121,"LINESTRING (28.9448327 41.0310372, 28.944948 41.0312123)",tertiary,,False,,,,24.87614250183105,21.78104209899902,-3.0951004028320312,-0.1423690047693596,0.1423690047693596,False,False,False,-0.1423690047693596,0.1423690047693596
1064574704,1102850457,8.125330747781222,"LINESTRING (28.9448327 41.0310372, 28.9447398 41.0310165)",tertiary,,False,,,,24.87614250183105,24.4892463684082,-0.3868961334228515,-0.0476160473256428,0.0476160473256428,False,False,False,-0.0476160473256428,0.0476160473256428
1064574704,1102850432,59.746681805902014,"LINESTRING (28.9448327 41.0310372, 28.9450662 41.0308444, 28.9453522 41.030672)",residential,Tatlı Memba Sokağı,False,,,,24.87614250183105,32.38470840454102,7.508565902709972,0.1256733541638834,0.1256733541638834,False,False,True,0.1256733541638834,0.1256733541638834
1064574706,1102850454,38.49577047509094,"LINESTRING (28.944948 41.0312123, 28.9445371 41.0313665)",residential,Söğütlü Bakkal Sokağı,False,,,,21.78104209899902,16.14602279663086,-5.6350193023681605,-0.1463802187311552,0.1463802187311552,False,False,True,-0.1463802187311552,0.1463802187311552
1064574706,1102850445,40.2185776152786,"LINESTRING (28.944948 41.0312123, 28.9451587 41.0315372)",tertiary,,False,,,,21.78104209899902,16.65171241760254,-5.129329681396481,-0.1275363273774233,0.1275363273774233,False,False,False,-0.1275363273774233,0.1275363273774233
1064574706,1064574704,21.73998763176121,"LINESTRING (28.944948 41.0312123, 28.9448327 41.0310372)",tertiary,,False,,,,21.78104209899902,24.87614250183105,3.0951004028320312,0.1423690047693596,0.1423690047693596,False,False,False,0.1423690047693596,0.1423690047693596
1064574723,1064575135,14.197564184764248,"LINESTRING (28.9414078 41.0344165, 28.9413173 41.0345244)",tertiary,Hoca Çakir Caddesi,False,,,,49.59915542602539,49.17819976806641,-0.4209556579589772,-0.0296498506702096,0.0296498506702096,False,False,False,-0.0296498506702096,0.0296498506702096
1064574723,1064574727,64.79533016057078,"LINESTRING (28.9414078 41.0344165, 28.9415426 41.0343498, 28.9417401 41.0342522, 28.9419427 41.034014)",tertiary,Mumhane Caddesi,False,,,,49.59915542602539,51.43107986450195,1.8319244384765625,0.0282724763333534,0.0282724763333534,False,False,False,0.0282724763333534,0.0282724763333534
1064574723,1103230112,55.23796376201744,"LINESTRING (28.9414078 41.0344165, 28.9415448 41.0346406, 28.9416413 41.0347701, 28.9417594 41.0348186)",residential,Aşık Yunus Sokağı,False,,,,49.59915542602539,43.12749481201172,-6.471660614013672,-0.117159652044663,0.117159652044663,False,False,True,-0.117159652044663,0.117159652044663
1064574723,1066631859,57.814595235229795,"LINESTRING (28.9414078 41.0344165, 28.9414743 41.0343459, 28.9415389 41.0342682, 28.9415358 41.0341818, 28.9415053 41.034077, 28.9413847 41.0339604)",tertiary,Hoca Çakir Caddesi,False,,,,49.59915542602539,51.53451919555664,1.93536376953125,0.033475349289515,0.033475349289515,False,False,False,0.033475349289515,0.033475349289515
1064574727,2376022206,21.829166178614056,"LINESTRING (28.9419427 41.034014, 28.9420833 41.0338488)",tertiary,Mumhane Caddesi,False,,,,51.43107986450195,50.54116439819336,-0.8899154663085938,-0.0407672679307577,0.0407672679307577,False,False,False,-0.0407672679307577,0.0407672679307577
1064574727,1064574756,45.45627899621567,"LINESTRING (28.9419427 41.034014, 28.9415305 41.0337486)",residential,Beşir Gazi Sokağı,False,,,,51.43107986450195,51.45014953613281,0.0190696716308593,0.000419516776383,0.000419516776383,False,False,True,0.000419516776383,0.000419516776383
1064574727,1064574797,44.89475945596366,"LINESTRING (28.9419427 41.034014, 28.9423301 41.0342926)",residential,Beşir Gazi Sokağı,False,,,,51.43107986450195,47.06393051147461,-4.367149353027344,-0.0972752589823092,0.0972752589823092,False,False,True,-0.0972752589823092,0.0972752589823092
1064574727,1064574723,64.79533016057078,"LINESTRING (28.9419427 41.034014, 28.9417401 41.0342522, 28.9415426 41.0343498, 28.9414078 41.0344165)",tertiary,Mumhane Caddesi,False,,,,51.43107986450195,49.59915542602539,-1.8319244384765625,-0.0282724763333534,0.0282724763333534,False,False,False,-0.0282724763333534,0.0282724763333534
1064574732,1064574672,13.999687776610122,"LINESTRING (28.9422773 41.0333955, 28.9421331 41.0334589)",residential,Yanbolu Sokağı,False,,,,43.79222106933594,45.86731338500977,2.0750923156738352,0.1482241853379602,0.1482241853379602,False,False,True,0.1482241853379602,0.1482241853379602
1064574732,1103230172,23.52506119704933,"LINESTRING (28.9422773 41.0333955, 28.9423951 41.0335875)",tertiary,Paşa Hamamı Caddesi,False,,,,43.79222106933594,44.55792236328125,0.7657012939453125,0.0325483231491594,0.0325483231491594,False,False,False,0.0325483231491594,0.0325483231491594
1064574732,1064574689,101.49017395337503,"LINESTRING (28.9422773 41.0333955, 28.9421132 41.0330277, 28.9420367 41.0328804, 28.9417867 41.0325662)",tertiary,Paşa Hamamı Caddesi,False,,,,43.79222106933594,38.20749282836914,-5.584728240966797,-0.0550272802126878,0.0550272802126878,False,False,False,-0.0550272802126878,0.0550272802126878
1064574743,1064222032,59.94167980303922,"LINESTRING (28.9412415 41.0318264, 28.940916 41.0313465)",tertiary,Paşa Hamamı Caddesi,False,,,,39.92318344116211,37.57637405395508,-2.3468093872070312,-0.039151545217257,0.039151545217257,False,False,False,-0.039151545217257,0.039151545217257
1064574743,1102850426,55.8127201049421,"LINESTRING (28.9412415 41.0318264, 28.9414853 41.03215, 28.9415636 41.0322655)",tertiary,Paşa Hamamı Caddesi,False,,,,39.92318344116211,37.0462646484375,-2.87691879272461,-0.0515459341045423,0.0515459341045423,False,False,False,-0.0515459341045423,0.0515459341045423
1064574743,2370789875,28.422047024551105,"LINESTRING (28.9412415 41.0318264, 28.9410534 41.0319942, 28.9410192 41.0320191)",residential,Çakırağa Yokuşu Sokağı,False,,,,39.92318344116211,42.64627838134766,2.723094940185554,0.0958092475828124,0.0958092475828124,False,False,True,0.0958092475828124,0.0958092475828124
1064574754,1064574756,26.512126319818705,"LINESTRING (28.941276 41.03389, 28.9415305 41.0337486)",residential,Yanbolu Sokağı,False,,,,53.41137313842773,51.45014953613281,-1.9612236022949148,-0.0739745872751381,0.0739745872751381,False,False,True,-0.0739745872751381,0.0739745872751381
1064574754,1064574677,27.327342140261138,"LINESTRING (28.941276 41.03389, 28.9410158 41.0337421)",tertiary,Hoca Çakir Caddesi,False,,,,53.41137313842773,57.09376525878906,3.6823921203613352,0.1347511990540821,0.1347511990540821,False,False,False,0.1347511990540821,0.1347511990540821
1064574754,1066631859,12.016937364067976,"LINESTRING (28.941276 41.03389, 28.9413847 41.0339604)",tertiary,Hoca Çakir Caddesi,False,,,,53.41137313842773,51.53451919555664,-1.8768539428710864,-0.1561840497299333,0.1561840497299333,False,False,False,-0.1561840497299333,0.1561840497299333
1064574756,1064574758,24.318855818717623,"LINESTRING (28.9415305 41.0337486, 28.9417735 41.0336293)",residential,Yanbolu Sokağı,False,,,,51.45014953613281,50.48585510253906,-0.96429443359375,-0.0396521300501134,0.0396521300501134,False,False,True,-0.0396521300501134,0.0396521300501134
1064574756,1064574754,26.512126319818705,"LINESTRING (28.9415305 41.0337486, 28.941276 41.03389)",residential,Yanbolu Sokağı,False,,,,51.45014953613281,53.41137313842773,1.9612236022949148,0.0739745872751381,0.0739745872751381,False,False,True,0.0739745872751381,0.0739745872751381
1064574756,1064574727,45.45627899621567,"LINESTRING (28.9415305 41.0337486, 28.9419427 41.034014)",residential,Beşir Gazi Sokağı,False,,,,51.45014953613281,51.43107986450195,-0.0190696716308593,-0.000419516776383,0.000419516776383,False,False,True,-0.000419516776383,0.000419516776383
1064574756,1064574680,26.934414121955516,"LINESTRING (28.9415305 41.0337486, 28.9413325 41.0335579)",residential,Ulubatlı Hasan Sokağı,False,,,,51.45014953613281,53.72990417480469,2.279754638671875,0.0846409588992522,0.0846409588992522,False,False,True,0.0846409588992522,0.0846409588992522
1064574758,1064574672,35.61987484574287,"LINESTRING (28.9417735 41.0336293, 28.9421331 41.0334589)",residential,Yanbolu Sokağı,False,,,,50.48585510253906,45.86731338500977,-4.61854171752929,-0.1296619299627123,0.1296619299627123,False,False,True,-0.1296619299627123,0.1296619299627123
1064574758,1064574756,24.318855818717623,"LINESTRING (28.9417735 41.0336293, 28.9415305 41.0337486)",residential,Yanbolu Sokağı,False,,,,50.48585510253906,51.45014953613281,0.96429443359375,0.0396521300501134,0.0396521300501134,False,False,True,0.0396521300501134,0.0396521300501134
1064574758,1064574683,27.844304555653896,"LINESTRING (28.9417735 41.0336293, 28.9416147 41.0334094)",residential,Karagözcü Sokağı,False,,,,50.48585510253906,50.63812637329102,0.1522712707519602,0.0054686684829067,0.0054686684829067,False,False,True,0.0054686684829067,0.0054686684829067
1064574758,2376022206,35.65028503529143,"LINESTRING (28.9417735 41.0336293, 28.9420833 41.0338488)",residential,Karagözcü Sokağı,False,,,,50.48585510253906,50.54116439819336,0.0553092956542968,0.0015514404891726,0.0015514404891726,False,False,True,0.0015514404891726,0.0015514404891726
1064574765,1064574852,6.170247808721337,"LINESTRING (28.9409646 41.0321315, 28.9409846 41.0320781)",residential,Çakırağa Yokuşu Sokağı,False,,,,44.61572647094727,43.65576171875,-0.9599647521972728,-0.1555796107314216,0.1555796107314216,False,False,True,-0.1555796107314216,0.1555796107314216
1064574765,1064574802,68.5389225586596,"LINESTRING (28.9409646 41.0321315, 28.9409193 41.0322036, 28.9407128 41.0323644, 28.9403704 41.0325407)",residential,Çakırağa Yokuşu Sokağı,False,,,,44.61572647094727,56.65373229980469,12.038005828857417,0.1756375119342529,0.1756375119342529,False,False,True,0.1756375119342529,0.1756375119342529
1064574765,1064574776,84.25793755672346,"LINESTRING (28.9409646 41.0321315, 28.9410947 41.0323126, 28.9410105 41.0323746, 28.9412939 41.0327853)",residential,Karagözcü Sokağı,False,,,,44.61572647094727,52.11934280395508,7.503616333007805,0.0890553050619863,0.0890553050619863,False,False,True,0.0890553050619863,0.0890553050619863
1064574776,1064574697,9.087794927469078,"LINESTRING (28.9412939 41.0327853, 28.9413434 41.032858)",residential,Karagözcü Sokağı,False,,,,52.11934280395508,52.12785339355469,0.0085105895996093,0.0009364856565903,0.0009364856565903,False,False,True,0.0009364856565903,0.0009364856565903
1064574776,1064574784,51.57636361613883,"LINESTRING (28.9412939 41.0327853, 28.9409488 41.0328379, 28.9406929 41.0328831)",residential,Kazmacı Sokağı,False,,,,52.11934280395508,56.1875114440918,4.068168640136719,0.0788766084870656,0.0788766084870656,False,False,True,0.0788766084870656,0.0788766084870656
1064574776,1064574765,84.25793755672346,"LINESTRING (28.9412939 41.0327853, 28.9410105 41.0323746, 28.9410947 41.0323126, 28.9409646 41.0321315)",residential,Karagözcü Sokağı,False,,,,52.11934280395508,44.61572647094727,-7.503616333007805,-0.0890553050619863,0.0890553050619863,False,False,True,-0.0890553050619863,0.0890553050619863
1064574783,1064574784,64.69389583111973,"LINESTRING (28.9400991 41.0332544, 28.9406929 41.0328831)",residential,Kazmacı Sokağı,False,,,,58.65956115722656,56.1875114440918,-2.4720497131347656,-0.0382114831913652,0.0382114831913652,False,False,True,-0.0382114831913652,0.0382114831913652
1064574783,12358918911,30.98887894462854,"LINESTRING (28.9400991 41.0332544, 28.9397981 41.0330928)",tertiary,Hoca Çakir Caddesi,False,,,,58.65956115722656,59.59817886352539,0.938617706298828,0.0302888564628609,0.0302888564628609,False,False,False,0.0302888564628609,0.0302888564628609
1064574783,12356540402,11.312342677440594,"LINESTRING (28.9400991 41.0332544, 28.9402084 41.033314)",tertiary,Hoca Çakir Caddesi,False,,,,58.65956115722656,58.32144546508789,-0.3381156921386719,-0.0298890956347134,0.0298890956347134,False,False,False,-0.0298890956347134,0.0298890956347134
1064574784,1064574783,64.69389583111973,"LINESTRING (28.9406929 41.0328831, 28.9400991 41.0332544)",residential,Kazmacı Sokağı,False,,,,56.1875114440918,58.65956115722656,2.4720497131347656,0.0382114831913652,0.0382114831913652,False,False,True,0.0382114831913652,0.0382114831913652
1064574784,1064574652,26.098017076880627,"LINESTRING (28.9406929 41.0328831, 28.9408752 41.0330733)",residential,Ulubatlı Hasan Sokağı,False,,,,56.1875114440918,56.60012817382812,0.412616729736321,0.0158102712754312,0.0158102712754312,False,False,True,0.0158102712754312,0.0158102712754312
1064574784,1064574776,51.57636361613883,"LINESTRING (28.9406929 41.0328831, 28.9409488 41.0328379, 28.9412939 41.0327853)",residential,Kazmacı Sokağı,False,,,,56.1875114440918,52.11934280395508,-4.068168640136719,-0.0788766084870656,0.0788766084870656,False,False,True,-0.0788766084870656,0.0788766084870656
1064574784,1064574802,46.73256726022005,"LINESTRING (28.9406929 41.0328831, 28.9406564 41.0328359, 28.9403704 41.0325407)",residential,Ulubatlı Hasan Sokağı,False,,,,56.1875114440918,56.65373229980469,0.4662208557128906,0.0099763587375125,0.0099763587375125,False,False,True,0.0099763587375125,0.0099763587375125
1064574797,1064574727,44.89475945596366,"LINESTRING (28.9423301 41.0342926, 28.9419427 41.034014)",residential,Beşir Gazi Sokağı,False,,,,47.06393051147461,51.43107986450195,4.367149353027344,0.0972752589823092,0.0972752589823092,False,False,True,0.0972752589823092,0.0972752589823092
1064574797,1103230176,65.52066852813078,"LINESTRING (28.9423301 41.0342926, 28.9424646 41.0343147, 28.9430663 41.0341426)",residential,Beşir Gazi Sokağı,False,,,,47.06393051147461,42.03145217895508,-5.032478332519531,-0.0768074936591783,0.0768074936591783,False,False,True,-0.0768074936591783,0.0768074936591783
1064574797,1103229899,84.65497779521989,"LINESTRING (28.9423301 41.0342926, 28.9424267 41.0345232, 28.9424014 41.0345652, 28.9420915 41.0346509, 28.9420349 41.034679, 28.9419545 41.0348413)",residential,Hakikizade Sokağı,False,,,,47.06393051147461,43.12453079223633,-3.9393997192382817,-0.0465347676160009,0.0465347676160009,False,False,True,-0.0465347676160009,0.0465347676160009
1064574802,2370789876,82.23620754210695,"LINESTRING (28.9403704 41.0325407, 28.9396403 41.0320471)",residential,Kariye İmareti Sokağı,False,,,,56.65373229980469,57.85099411010742,1.1972618103027344,0.0145588159532977,0.0145588159532977,False,False,True,0.0145588159532977,0.0145588159532977
1064574802,1064574784,46.73256726022005,"LINESTRING (28.9403704 41.0325407, 28.9406564 41.0328359, 28.9406929 41.0328831)",residential,Ulubatlı Hasan Sokağı,False,,,,56.65373229980469,56.1875114440918,-0.4662208557128906,-0.0099763587375125,0.0099763587375125,False,False,True,-0.0099763587375125,0.0099763587375125
1064574802,1064574865,81.61806641007477,"LINESTRING (28.9403704 41.0325407, 28.9401522 41.0326416, 28.9399309 41.0327348, 28.939668 41.0330229)",residential,Çakırağa Yokuşu Sokağı,False,,,,56.65373229980469,59.84376525878906,3.190032958984375,0.0390848876884273,0.0390848876884273,False,False,True,0.0390848876884273,0.0390848876884273
1064574802,1064574765,68.53892255865959,"LINESTRING (28.9403704 41.0325407, 28.9407128 41.0323644, 28.9409193 41.0322036, 28.9409646 41.0321315)",residential,Çakırağa Yokuşu Sokağı,False,,,,56.65373229980469,44.61572647094727,-12.038005828857417,-0.1756375119342529,0.1756375119342529,False,False,True,-0.1756375119342529,0.1756375119342529
1064574810,2370789876,22.337420948388676,"LINESTRING (28.9394682 41.0318938, 28.9396403 41.0320471)",residential,Kariye İmareti Sokağı,False,,,,57.60019302368164,57.85099411010742,0.2508010864257812,0.0112278443874637,0.0112278443874637,False,False,True,0.0112278443874637,0.0112278443874637
1064574810,1064574929,43.86160518950679,"LINESTRING (28.9394682 41.0318938, 28.9397235 41.0317341, 28.9396564 41.031599)",residential,Kuyulu Bahçe Sokağı,False,,,,57.60019302368164,48.52934646606445,-9.070846557617188,-0.2068060783098573,0.2068060783098573,False,False,True,-0.2068060783098573,0.2068060783098573
1064574810,2370789874,25.81625709030839,"LINESTRING (28.9394682 41.0318938, 28.9392198 41.031923, 28.9391636 41.0319264)",residential,Kuyulu Bahçe Sokağı,False,,,,57.60019302368164,59.98721313476562,2.3870201110839773,0.0924618972740274,0.0924618972740274,False,False,True,0.0924618972740274,0.0924618972740274
1064574815,1064574942,25.260173983482098,"LINESTRING (28.9387499 41.0320924, 28.9385541 41.0319198)",residential,Kuyulu Bahçe Sokağı,False,,,,61.91708755493164,62.48990631103516,0.5728187561035227,0.0226767541853866,0.0226767541853866,False,False,True,0.0226767541853866,0.0226767541853866
1064574815,1064575046,40.62882388573973,"LINESTRING (28.9387499 41.0320924, 28.938946 41.0324265)",residential,,False,,,,61.91708755493164,62.22341156005859,0.306324005126946,0.0075395735300736,0.0075395735300736,False,False,True,0.0075395735300736,0.0075395735300736
1064574815,2370789874,39.59038970557049,"LINESTRING (28.9387499 41.0320924, 28.9389953 41.0319705, 28.9391636 41.0319264)",residential,Kuyulu Bahçe Sokağı,False,,,,61.91708755493164,59.98721313476562,-1.9298744201660227,-0.0487460324214612,0.0487460324214612,False,False,True,-0.0487460324214612,0.0487460324214612
1064574815,3397653314,71.1817433098307,"LINESTRING (28.9387499 41.0320924, 28.9392884 41.0324255, 28.939399 41.0323466)",residential,Avcı Odaları Çıkmazı,False,,,,61.91708755493164,59.54520797729492,-2.3718795776367188,-0.0333214595112219,0.0333214595112219,False,False,True,-0.0333214595112219,0.0333214595112219
1064574837,12356494890,7.909976509406214,"LINESTRING (28.9388266 41.0313244, 28.9388042 41.0312553)",residential,Kariye Camii Sokağı,False,,,,55.30935287475586,55.31893920898438,0.0095863342285227,0.0012119295445597,0.0012119295445597,False,False,True,0.0012119295445597,0.0012119295445597
1064574837,10610563937,16.614632307770943,"LINESTRING (28.9388266 41.0313244, 28.9386462 41.0313861)",residential,Kariye Cami Sokağı,False,,,,55.30935287475586,59.36541366577148,4.056060791015618,0.2441258233032656,0.2441258233032656,False,False,True,0.2441258233032656,0.2441258233032656
1064574837,12356494893,15.025219524551108,"LINESTRING (28.9388266 41.0313244, 28.9388538 41.0314007, 28.9389261 41.0313875)",residential,Kariye Türbesi Sokağı,False,,,,55.30935287475586,53.6934928894043,-1.6158599853515625,-0.1075431864879749,0.1075431864879749,False,False,True,-0.1075431864879749,0.1075431864879749
1064574852,2370789873,40.51569410501237,"LINESTRING (28.9409846 41.0320781, 28.9406797 41.0317955)",residential,Kantarcı Ali Sokağı,False,,,,43.65576171875,42.59929275512695,-1.0564689636230469,-0.0260755489190137,0.0260755489190137,False,False,True,-0.0260755489190137,0.0260755489190137
1064574852,1064574765,6.170247808721337,"LINESTRING (28.9409846 41.0320781, 28.9409646 41.0321315)",residential,Çakırağa Yokuşu Sokağı,False,,,,43.65576171875,44.61572647094727,0.9599647521972728,0.1555796107314216,0.1555796107314216,False,False,True,0.1555796107314216,0.1555796107314216
1064574852,2370789875,7.173783434885216,"LINESTRING (28.9409846 41.0320781, 28.9410192 41.0320191)",residential,Çakırağa Yokuşu Sokağı,False,,,,43.65576171875,42.64627838134766,-1.0094833374023366,-0.1407184014634934,0.1407184014634934,False,False,True,-0.1407184014634934,0.1407184014634934
1064574865,1064575152,51.03555436787674,"LINESTRING (28.939668 41.0330229, 28.9391731 41.0327559)",tertiary,Hoca Çakir Caddesi,False,,,,59.84376525878906,61.3902473449707,1.5464820861816406,0.0303020532516257,0.0303020532516257,False,False,False,0.0303020532516257,0.0303020532516257
1064574865,12358918911,13.397584647435924,"LINESTRING (28.939668 41.0330229, 28.9397981 41.0330928)",tertiary,Hoca Çakir Caddesi,False,,,,59.84376525878906,59.59817886352539,-0.2455863952636718,-0.0183306470327599,0.0183306470327599,False,False,False,-0.0183306470327599,0.0183306470327599
1064574865,1064574802,81.61806641007477,"LINESTRING (28.939668 41.0330229, 28.9399309 41.0327348, 28.9401522 41.0326416, 28.9403704 41.0325407)",residential,Çakırağa Yokuşu Sokağı,False,,,,59.84376525878906,56.65373229980469,-3.190032958984375,-0.0390848876884273,0.0390848876884273,False,False,True,-0.0390848876884273,0.0390848876884273
1064574876,2370789873,56.424441667906045,"LINESTRING (28.9402242 41.0314222, 28.9406088 41.0317327, 28.9406797 41.0317955)",residential,Kantarcı Ali Sokağı,False,,,,45.26955032348633,42.59929275512695,-2.670257568359375,-0.0473244836710223,0.0473244836710223,False,False,True,-0.0473244836710223,0.0473244836710223
1064574876,1064574939,55.459670848503045,"LINESTRING (28.9402242 41.0314222, 28.9402487 41.0314115, 28.9407767 41.0311483)",residential,Kariye Türbesi Sokağı,False,,,,45.26955032348633,38.29614639282227,-6.973403930664055,-0.1257382855681387,0.1257382855681387,False,False,True,-0.1257382855681387,0.1257382855681387
1064574876,5519344112,30.67575581375402,"LINESTRING (28.9402242 41.0314222, 28.9400307 41.0314945, 28.9399381 41.0315352, 28.9398977 41.0315454)",residential,Kariye Türbesi Sokağı,False,,,,45.26955032348633,46.60405731201172,1.3345069885253906,0.0435036383986027,0.0435036383986027,False,False,True,0.0435036383986027,0.0435036383986027
1064574895,1064574911,8.269426530407141,"LINESTRING (28.9386682 41.0299671, 28.9387402 41.0299163)",residential,Borazan Tevfik Sokağı,False,,,,53.91518020629883,53.2839469909668,-0.6312332153320312,-0.0763333724546619,0.0763333724546619,False,False,True,-0.0763333724546619,0.0763333724546619
1064574895,1064575098,54.40061868955072,"LINESTRING (28.9386682 41.0299671, 28.9384329 41.030423)",residential,Borazan Tevfik Sokağı,False,,,,53.91518020629883,56.7222785949707,2.807098388671875,0.0516004864704059,0.0516004864704059,False,False,True,0.0516004864704059,0.0516004864704059
1064574895,1064574897,67.28757516510544,"LINESTRING (28.9386682 41.0299671, 28.9382622 41.0294452)",residential,Avare Sokağı,False,,,,53.91518020629883,56.96764373779297,3.0524635314941406,0.0453644454270231,0.0453644454270231,False,False,True,0.0453644454270231,0.0453644454270231
1064574897,1064574895,67.28757516510544,"LINESTRING (28.9382622 41.0294452, 28.9386682 41.0299671)",residential,Avare Sokağı,False,,,,56.96764373779297,53.91518020629883,-3.0524635314941406,-0.0453644454270231,0.0453644454270231,False,False,True,-0.0453644454270231,0.0453644454270231
1064574897,1064575020,34.35918194481637,"LINESTRING (28.9382622 41.0294452, 28.9378926 41.0295784)",residential,Kariye Yağhane Sokağı,False,,,,56.96764373779297,58.06512832641602,1.097484588623054,0.0319415226586506,0.0319415226586506,False,False,True,0.0319415226586506,0.0319415226586506
